"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"767","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-438.866666666666,706.911680377518,19120,-0.620822485819296,0.534723826976323
"768","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-394.049999999999,706.911680377518,19120,-0.5574246556367,0.577243849240625
"769","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-236.029166666666,706.911680377518,19120,-0.333887772996787,0.738467908301944
"770","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",-7.92499999999713,706.911680377518,19120,-0.011210735683084,0.991055431409456
"771","OFC_orbital frontal cortex - STR_striatum","Adult - Prenatal",187.737500000001,706.911680377518,19120,0.265574194360095,0.790570025248221
"772","OFC_orbital frontal cortex - AMY_amygdaloid complex","Adult - Prenatal",-155.283333333333,706.911680377518,19120,-0.219664404541181,0.826134873581561
"773","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-88.4916666666676,706.911680377518,19120,-0.125180654278353,0.900381848474448
"774","OFC_orbital frontal cortex - CBC_cerebellar cortex","Adult - Prenatal",806.941666666665,706.911680377519,19120,1.14150280588903,0.253675040979165
"775","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Adult - Prenatal",-320.670833333333,706.911680377518,19120,-0.453622202369159,0.650105918818176
"776","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Adult - Prenatal",-140.324999999997,706.911680377519,19120,-0.198504288293918,0.842652640445678
"777","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",-90.2124999999982,706.911680377518,19120,-0.127614951774204,0.898455040133871
"778","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-233.320833333333,706.911680377519,19120,-0.330056554177645,0.741360846109241
"779","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-188.504166666665,706.911680377518,19120,-0.266658723995049,0.789734812558177
"780","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",-30.4833333333324,706.911680377518,19120,-0.0431218413551367,0.965604858894879
"781","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",197.620833333337,706.911680377518,19120,0.279555195958566,0.779821809277855
"782","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Adult - Prenatal",393.283333333334,706.911680377518,19120,0.556340126001746,0.577984872002944
"783","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Adult - Prenatal",50.2625000000004,706.911680377518,19120,0.0711015271004693,0.943317696434629
"784","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",117.054166666666,706.911680377518,19120,0.165585277363298,0.868485084970529
"785","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Adult - Prenatal",1012.4875,706.911680377519,19120,1.43226873753068,0.152083274075163
"786","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Adult - Prenatal",180.345833333336,706.911680377519,19120,0.255117914075241,0.79863477240807
"787","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",230.458333333335,706.911680377518,19120,0.326007250594956,0.744422437204974
"788","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",87.3500000000004,706.911680377519,19120,0.123565648191514,0.901660491588975
"789","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",132.166666666668,706.911680377518,19120,0.18696347837411,0.851691251719282
"790","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",290.187500000001,706.911680377518,19120,0.410500361014022,0.681443538565933
"791","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",518.29166666667,706.911680377518,19120,0.733177398327725,0.463459227280803
"792","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Adult - Prenatal",713.954166666667,706.911680377518,19120,1.00996232837091,0.312526119591124
"793","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Adult - Prenatal",370.933333333333,706.911680377518,19120,0.524723729469629,0.599781342414632
"794","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",437.724999999999,706.911680377518,19120,0.619207479732457,0.535787062692395
"795","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Adult - Prenatal",1333.15833333333,706.911680377519,19120,1.88589093989984,0.0593247970376732
"796","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Prenatal",50.1124999999984,706.911680377519,19120,0.070889336519714,0.943486571654745
"797","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-92.995833333336,706.911680377519,19120,-0.131552265883728,0.895339827726711
"798","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-48.1791666666685,706.911680377519,19120,-0.0681544357011316,0.945663410298563
"799","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",109.841666666664,706.911680377519,19120,0.155382446938781,0.876521461656852
"800","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",337.945833333333,706.911680377519,19120,0.478059484252484,0.63261333346944
"801","A1C_primary auditory cortex (core) - STR_striatum","Adult - Prenatal",533.608333333331,706.911680377519,19120,0.754844414295663,0.450351638488884
"802","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Adult - Prenatal",190.587499999997,706.911680377519,19120,0.269605815394387,0.787466435362047
"803","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",257.379166666663,706.911680377518,19120,0.364089565657215,0.715795154287269
"804","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Adult - Prenatal",1152.8125,706.911680377519,19120,1.63077302582459,0.102954691750529
"805","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Prenatal",-143.108333333334,706.911680377518,19120,-0.202441602403442,0.839573661551879
"806","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",-98.2916666666669,706.911680377518,19120,-0.139043772220846,0.889417024141339
"807","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",59.7291666666658,706.911680377519,19120,0.0844931104190669,0.932665264950133
"808","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",287.833333333335,706.911680377518,19120,0.40717014773277,0.683887583433194
"809","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Adult - Prenatal",483.495833333333,706.911680377518,19120,0.68395507777595,0.494011821825401
"810","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Adult - Prenatal",140.474999999999,706.911680377518,19120,0.198716478874673,0.842486645663785
"811","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",207.266666666664,706.911680377518,19120,0.293200229137501,0.769372290972606
"812","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Adult - Prenatal",1102.7,706.911680377519,19120,1.55988368930488,0.118803920198895
"813","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Prenatal",44.8166666666674,706.911680377518,19120,0.0633978301825959,0.949450377765318
"814","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",202.8375,706.911680377519,19120,0.286934712822508,0.774165419784888
"815","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",430.941666666669,706.911680377519,19120,0.609611750136211,0.542126270148708
"816","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Adult - Prenatal",626.604166666667,706.911680377518,19120,0.886396680179391,0.375414955883214
"817","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Adult - Prenatal",283.583333333333,706.911680377518,19120,0.401158081278115,0.688308223950453
"818","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",350.374999999999,706.911680377518,19120,0.495641831540943,0.620152830206064
"819","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Adult - Prenatal",1245.80833333333,706.911680377519,19120,1.76232529170832,0.0780303288266944
"820","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Prenatal",158.020833333333,706.911680377518,19120,0.223536882639913,0.823120069218183
"821","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",386.125000000002,706.911680377518,19120,0.546213919953616,0.584925271950032
"822","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Adult - Prenatal",581.7875,706.911680377518,19120,0.822998849996795,0.410518911585237
"823","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adult - Prenatal",238.766666666666,706.911680377518,19120,0.337760251095519,0.73554757431471
"824","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",305.558333333331,706.911680377518,19120,0.432244001358347,0.665568956805897
"825","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adult - Prenatal",1200.99166666666,706.911680377519,19120,1.69892746152573,0.0893491204104008
"826","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adult - Prenatal",228.104166666669,706.911680377519,19120,0.322677037313703,0.746943372520092
"827","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adult - Prenatal",423.766666666667,706.911680377518,19120,0.599461967356882,0.548871967925141
"828","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adult - Prenatal",80.7458333333328,706.911680377518,19120,0.114223368455606,0.909061927127668
"829","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",147.537499999999,706.911680377518,19120,0.208707118718434,0.834679105819883
"830","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adult - Prenatal",1042.97083333333,706.911680377519,19120,1.47539057888581,0.140124033211509
"831","HIP_hippocampus (hippocampal formation) - STR_striatum","Adult - Prenatal",195.662499999998,706.911680377518,19120,0.276784930043179,0.781948245309532
"832","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adult - Prenatal",-147.358333333336,706.911680377518,19120,-0.208453668858097,0.8348769752917
"833","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-80.5666666666704,706.911680377518,19120,-0.113969918595269,0.909262836158568
"834","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adult - Prenatal",814.866666666662,706.911680377519,19120,1.15271354157211,0.24904239246825
"835","STR_striatum - AMY_amygdaloid complex","Adult - Prenatal",-343.020833333334,706.911680377518,19120,-0.485238598901277,0.627512664366662
"836","STR_striatum - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",-276.229166666668,706.911680377518,19120,-0.390754848638448,0.695982805866493
"837","STR_striatum - CBC_cerebellar cortex","Adult - Prenatal",619.204166666665,706.911680377518,19120,0.875928611528933,0.381079848102672
"838","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adult - Prenatal",66.7916666666658,706.911680377518,19120,0.0944837502628284,0.924725880181917
"839","AMY_amygdaloid complex - CBC_cerebellar cortex","Adult - Prenatal",962.224999999999,706.911680377519,19120,1.36116721043021,0.17347689506789
"840","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adult - Prenatal",895.433333333333,706.911680377519,19120,1.26668346016738,0.205283926430684
"841","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Child - Infant",410.041666666669,706.911680377519,19120,0.580046529218035,0.561890075887009
"842","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Child - Infant",36.5624999999984,706.911680377519,19120,0.0517214540584089,0.958751182556156
"843","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Child - Infant",-130.833333333331,706.911680377518,19120,-0.185077339878528,0.853170337762117
"844","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Child - Infant",-361.2125,706.911680377518,19120,-0.510972601000309,0.609376142210897
"845","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Child - Infant",-455.266666666667,706.911680377518,19120,-0.644021989314899,0.51956890013491
"846","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Child - Infant",261.45416666667,706.911680377518,19120,0.369854076434333,0.711495316836147
"847","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Child - Infant",-198.070833333331,706.911680377518,19120,-0.280191767700816,0.779333413483688
