"","MD Thalamus - R2"
"MTOR",0.531489085518694
"ZSWIM7",0.531254930187648
"CTTN",0.530995168407421
"EIF3J",0.530810075969452
"COX4I1",0.530712931343329
"CNKSR2",0.530619170300789
"ZNF205",0.530615157463084
"ZNF649",0.530562074447588
"RAMP3",0.53039933705142
"PPP1R7",0.530022186653617
"C19orf10",0.530000807507934
"RNFT2",0.529971785243544
"KMO",0.529908628651164
"ZMIZ2",0.529579862626546
"ST20",0.529352786535349
"RBM42",0.529299566613748
"ZNF331",0.529261310397239
"LRRC45",0.529078203932265
"BRAP",0.528926814546061
"DGKG",0.52825486399641
"LYNX1",0.527743698531465
"CNOT4",0.527497265410965
"SLC25A40",0.527337026862737
"SYT15",0.527322055182961
"TMEM87B",0.527258199541291
"SURF4",0.526997551077941
"ATP6V1B2",0.526894123182838
"DIAPH1",0.526778410504297
"C1orf51",0.526766090008512
"BAX",0.526739244868823
"NRBP1",0.526556540668926
"MANSC1",0.52636835132682
"TST",0.526149902248614
"SUPT3H",0.526085734370718
"SRR",0.525808023330994
"ASAP3",0.525783527776185
"TTLL3",0.525770025646779
"EBPL",0.525363148034411
"ALKBH3",0.525343663075979
"SSR2",0.525304787514667
"RIIAD1",0.525277721904743
"PANX2",0.525225621244467
"SC5D",0.525224138189514
"RPL15",0.524788953179721
"FLOT1",0.524719174933479
"PLXNA2",0.524703647604069
"SWAP70",0.524587510104907
"MTFP1",0.524454242278712
"CTC1",0.524206723379963
"CKB",0.524200488900262
"MTUS1",0.524058234601982
"DNAJC11",0.523940186714614
"TSPAN2",0.523650473527491
"FAM49B",0.52349038646696
"SEC11A",0.523413030111114
"MANBAL",0.523361507002774
"CNNM1",0.523160029380306
"SNAPC5",0.522989876806418
"RAB32",0.522785999330406
"SNRNP27",0.522724076731516
"ATG4C",0.522129131026881
"SLIT3",0.522117225524618
"NPEPPS",0.521536615773087
"SDCBP",0.521531046558434
"SLCO2B1",0.521496086136705
"ZFYVE19",0.521394322046911
"RAPGEFL1",0.521328480779611
"TCTEX1D2",0.521066961582297
"VWA7",0.521021795730083
"AMOT",0.520925455049219
"MED20",0.520765856845393
"C19orf25",0.520751038118426
"KCNMB4",0.520736920942267
"BAALC",0.520499165320568
"AP2S1",0.520224780770665
"C1orf52",0.519975424311331
"RPN2",0.51971792609323
"FAM63A",0.519643928317167
"PRMT6",0.519515350934599
"SKIV2L",0.519490047745413
"TANC1",0.519147984016799
"SERPINI1",0.518855793071723
"KIAA1429",0.51842389284102
"CNRIP1",0.518136201928158
"RRM2B",0.518049109238733
"ZDHHC4",0.517994483987665
"SMARCE1",0.51778038464305
"GPR180",0.517657006248593
"TXLNA",0.517327530743797
"C20orf27",0.516978375572164
"AHDC1",0.51668832792598
"KCMF1",0.51662711722226
"MAP1LC3A",0.516547960312584
"LRRC42",0.516518066485293
"DPY30",0.516516638337724
"MLLT6",0.515976676159489
"OCIAD2",0.515881335507845
"WNT7A",0.515844025307652
"PFDN6",0.515591800346582
"MASP1",0.515164168742258
"MTMR14",0.51501329448756
"ST3GAL5",0.514976505018787
"YLPM1",0.514277967923069
"ZFP91-CNTF",0.51427300266903
"DUSP7",0.514186092804366
"RAB5C",0.514127946218991
"RAPGEF3",0.514118918698874
"AKAP5",0.514058286193233
"IFT52",0.513767402639312
"ZC4H2",0.513527687957913
"TMEM160",0.513442289744242
"ZCCHC10",0.512964168048406
"LSM7",0.512862699043553
"EPHX2",0.512491910663443
"PER3",0.512214325686254
"SERPINF1",0.511749008014456
"ENPP6",0.511619721842087
"THAP10",0.511575717458654
"BRIX1",0.511492707893653
"VBP1",0.511448192839039
"UBL7",0.51140019638438
"BSG",0.511356212659786
"MAP7D1",0.510717665993307
"UBA7",0.510677095002266
"INSIG1",0.510153304296744
"SMARCC1",0.510129350711705
"PEG3",0.509956761153695
"SAMHD1",0.509744546409374
"GABARAPL3",0.509735386066914
"C1orf198",0.509377260949608
"UBE2Z",0.509148629606994
"MTA1",0.509025977891783
"IGSF11",0.508796284610804
"UPP1",0.50868441953985
"MRPS6",0.5084518707144
"KCNAB1",0.508385897898149
"NFKBIL1",0.508175522781971
"ATP6V1G2-DDX39B",0.508097222800889
"TGFA",0.508024795342255
"GRIK5",0.507920822114293
"STK38L",0.507731505185448
"LARP1",0.507392759944048
"RADIL",0.507282727443277
"RNH1",0.507052501275051
"OXLD1",0.506778677694431
"NUDT1",0.506742326558287
"PTPRN",0.506503073007894
"CLGN",0.50641717228868
"PUS3",0.506342127988353
"LHFPL3",0.506267344427141
"MAP3K6",0.505886177735133
"NDEL1",0.505854388121916
"AGPAT3",0.505848882733297
"CYB5R4",0.505693557497968
"FXR1",0.505523847784938
"DNAJC9-AS1",0.505382528389891
"COPA",0.505356865368931
"FOS",0.504756255459037
"CACNA1B",0.504569305313336
"ZDHHC18",0.504272788733881
"DPY19L3",0.503034785202072
"SACS",0.503018384155402
"DNAJC21",0.502860390965037
"SIDT2",0.502599471614176
"CORO1B",0.502522218623369
"USP16",0.502472482789526
"BBS1",0.502438049124359
"SH3KBP1",0.502412590083705
"NAE1",0.501934657161889
"GBA2",0.501741936721635
"SMARCD2",0.501476506703459
"ID4",0.501457058524809
"PYGM",0.501339526634172
"ARHGAP32",0.501128021561208
"ITIH5",0.500851307796697
"RPL41",0.500828677792986
"KANK2",0.500791196029848
"FAM209A",0.500624466239137
"CA4",0.50017127677178
